"","Team1","Team2","Team1Score","Team2Score","TeamID_L","Season","TeamID_W","WinTest","LWins","LLosses","LMean_Score","LMean_FGM","LMean_FGA","LMean_FGM3","LMean_FGA3","LMean_FTM","LMean_FTA","LMean_WOR","LMean_WDR","LMean_Ast","LMean_TO","LMean_Stl","LMean_Blk","LMean_PF","WWins","WLosses","WMean_Score","WMean_FGM","WMean_FGA","WMean_FGM3","WMean_FGA3","WMean_FTM","WMean_FTA","WMean_WOR","WMean_WDR","WMean_Ast","WMean_TO","WMean_Stl","WMean_Blk","WMean_PF","WinTest"
"241",1428,1201,80,69,1201,2016,1428,1,26,9,76.0857142857143,26.7714285714286,61.7428571428571,6.25714285714286,18.3428571428571,16.2857142857143,23.2857142857143,11.4,25.9428571428571,13.2571428571429,10.4285714285714,8.11428571428571,3.71428571428571,22.4857142857143,25,8,76.4848484848485,26.8484848484848,55.4848484848485,7.51515151515152,20.8484848484848,15.2727272727273,21.3030303030303,9.51515151515152,27.3333333333333,15.2727272727273,12.1515151515152,5.27272727272727,4.21212121212121,15.6666666666667,1
"649",1335,1130,65,85,1335,2006,1400,0,24,4,71.9285714285714,25.5357142857143,56.5357142857143,4,12.1428571428571,16.8571428571429,23.6428571428571,14.3214285714286,23.4642857142857,17.3928571428571,12.9285714285714,7.25,4.10714285714286,14.8928571428571,20,8,68.4642857142857,23.5357142857143,53.8928571428571,6.5,19.0357142857143,14.8928571428571,22.5,12.3571428571429,25.1428571428571,14.3928571428571,15.6428571428571,7.92857142857143,3.21428571428571,19.6785714285714,0
"633",1331,1450,54,70,1331,2008,1338,0,25,7,66.53125,24.125,51.875,5.75,15.46875,12.53125,17.625,7.84375,22.53125,13.875,10.3125,6.65625,4.46875,16.25,22,10,71.71875,24.15625,51.40625,6,16.125,17.40625,24.53125,10.6875,24.40625,13.5,15.28125,6.25,4.4375,17.875,0
"447",1332,1275,58,56,1275,2007,1332,1,18,14,59.5625,21.84375,47.53125,5.0625,15.25,10.8125,15.25,8.03125,22.40625,12.84375,13.34375,5.8125,4.09375,17.03125,26,7,76.3939393939394,26.2727272727273,58.3333333333333,9.48484848484848,24.6363636363636,14.3636363636364,19.1212121212121,12.2121212121212,22.8484848484848,14.2727272727273,12.6060606060606,7.12121212121212,2.06060606060606,16.030303030303,1
"660",1338,1437,76,78,1338,2010,1462,0,26,7,76.5454545454545,25.969696969697,56.8787878787879,6.60606060606061,17.969696969697,18,24.2727272727273,12.2121212121212,25.2121212121212,14.8484848484848,13.3636363636364,7.96969696969697,3.21212121212121,18.969696969697,27,4,77.7096774193548,29.258064516129,60.5806451612903,6.19354838709677,17.3548387096774,13,19.3225806451613,14.7741935483871,24.7741935483871,17.9032258064516,12.0967741935484,7.12903225806452,3.80645161290323,16.4516129032258,0
"492",1437,1284,58,45,1284,2006,1437,1,18,14,64.84375,23.3125,52.59375,6.34375,18.78125,11.875,17.84375,8.84375,23.8125,14.65625,15.09375,7.65625,3.4375,16.9375,25,4,75.4137931034483,25.0344827586207,58.7931034482759,9.10344827586207,23.551724137931,16.2413793103448,21.6206896551724,13.4827586206897,22.7586206896552,12.6206896551724,11.2758620689655,7.58620689655172,5.03448275862069,18.3793103448276,1
"567",1314,1437,74,77,1314,2018,1401,0,29,5,76.9705882352941,26.6176470588235,56.9411764705882,8.55882352941176,24.9117647058824,15.1764705882353,19.5294117647059,9.26470588235294,26.3529411764706,16.1470588235294,11.1176470588235,6.73529411764706,3.41176470588235,17.5294117647059,28,6,82.2647058823529,30.7941176470588,64.3235294117647,5.38235294117647,17.1470588235294,15.2941176470588,20.7352941176471,14.0294117647059,26.9411764705882,18.1176470588235,10.9117647058824,6.88235294117647,4.38235294117647,17.9117647058824,0
"995",1455,1323,70,81,1455,2016,1274,0,29,5,78.8235294117647,27.7941176470588,54.5,8.26470588235294,21.0588235294118,14.9705882352941,20.2352941176471,8.32352941176471,24.4411764705882,15.1176470588235,9.38235294117647,6.88235294117647,3.55882352941176,14.2058823529412,27,4,68.5806451612903,24.1612903225806,54.4838709677419,6.90322580645161,19.2258064516129,13.3548387096774,19.3225806451613,11.6129032258065,23.258064516129,13.6451612903226,9.35483870967742,7.06451612903226,3.7741935483871,16.6129032258065,0
"537",1305,1285,79,87,1305,2007,1272,0,21,6,78.1481481481482,27.8148148148148,56.8518518518519,7.44444444444444,19.4444444444444,15.0740740740741,21.1481481481481,11.0740740740741,24.0740740740741,17.7037037037037,14.1481481481481,7.2962962962963,2.92592592592593,18.8148148148148,26,5,72.2258064516129,25.8387096774194,57.1290322580645,5.41935483870968,15.0645161290323,15.1290322580645,21,12.6451612903226,25.6774193548387,15.3548387096774,12.9677419354839,5.38709677419355,4.74193548387097,16.258064516129,0
"457",1305,1277,72,66,1277,2004,1305,1,18,11,71.448275862069,25,50.4827586206897,6.37931034482759,15.7931034482759,15.0689655172414,19.5862068965517,9.10344827586207,21.3793103448276,14.7241379310345,14.6206896551724,7.06896551724138,1.86206896551724,20.8275862068966,23,8,75.4516129032258,26.8064516129032,58.741935483871,4.80645161290323,14.2258064516129,17.0322580645161,23.7096774193548,13.3870967741935,25.5483870967742,14.1935483870968,13.1935483870968,6.51612903225806,4.70967741935484,18.258064516129,1
"802",1400,1393,84,95,1400,2004,1462,0,24,5,80.1034482758621,29.2413793103448,62.2068965517241,5.24137931034483,15.8620689655172,16.3793103448276,23.6206896551724,14.3103448275862,26.8965517241379,14.9655172413793,13.6206896551724,8.31034482758621,7.27586206896552,16.5862068965517,22,6,78.8571428571429,28,62.4285714285714,5.85714285714286,16.7857142857143,17,23.7857142857143,16.1785714285714,26.1428571428571,14.5,13.4285714285714,6.39285714285714,3.85714285714286,20.3571428571429,0
"575",1320,1458,52,57,1320,2006,1207,0,22,8,67.1666666666667,23.2,53.0666666666667,7.23333333333333,18.7666666666667,13.5333333333333,20.2666666666667,10.5,24.5666666666667,13.0666666666667,11.4666666666667,5.46666666666667,1.96666666666667,15.3333333333333,20,10,72.5,26.4,55.0333333333333,7.23333333333333,18.8333333333333,12.4666666666667,17.8666666666667,8.76666666666667,24.5666666666667,15.6666666666667,11.6666666666667,6.1,4.33333333333333,17.6333333333333,0
"559",1314,1206,60,65,1314,2007,1207,0,23,7,69.4,25.7333333333333,53.2,5.93333333333333,16.8666666666667,12,17.9666666666667,10.1,24.8,15.1666666666667,13.2,7.3,3.53333333333333,15.4,22,7,80.3793103448276,28.2068965517241,58.5172413793103,6.89655172413793,18.1034482758621,17.0689655172414,24.2758620689655,14.0344827586207,25.9655172413793,17.9655172413793,16.6206896551724,7.89655172413793,3.93103448275862,17.3793103448276,0
"302",1242,1228,73,59,1228,2011,1242,1,19,13,71.28125,26.34375,56.34375,6.84375,17.6875,11.75,16.125,10.21875,24.59375,16.59375,12.71875,5.5625,4.625,17.59375,32,2,82.3823529411765,29.5882352941176,57.6176470588235,7.26470588235294,18.7647058823529,15.9411764705882,23.4117647058824,11.6764705882353,26.8823529411765,17.8823529411765,13.4705882352941,7.94117647058824,4.14705882352941,17.8823529411765,1
"747",1380,1221,55,59,1382,2012,1199,0,14,19,65.3333333333333,22.3333333333333,54.0909090909091,7.15151515151515,21.8484848484848,13.5151515151515,19.5151515151515,8.15151515151515,21.969696969697,13.9090909090909,10.969696969697,6.45454545454545,2.51515151515152,16.8181818181818,19,14,71.030303030303,24.969696969697,57.7272727272727,5.78787878787879,17.1515151515152,15.3030303030303,22.4848484848485,10.3939393939394,24.9393939393939,10.2424242424242,11.4848484848485,7.27272727272727,3.33333333333333,19.6666666666667,0
"535",1305,1210,67,72,1305,2005,1228,0,24,9,78.0909090909091,27.4848484848485,58.3636363636364,7.21212121212121,19.3939393939394,15.9090909090909,22.9090909090909,11.4545454545455,26.0909090909091,15.8787878787879,15.4545454545455,8.78787878787879,4.75757575757576,21.1515151515152,23,8,75.4516129032258,26.8064516129032,58.741935483871,4.80645161290323,14.2258064516129,17.0322580645161,23.7096774193548,13.3870967741935,25.5483870967742,14.1935483870968,13.1935483870968,6.51612903225806,4.70967741935484,18.258064516129,0
"518",1361,1295,63,44,1295,2014,1361,1,22,6,74.75,26.5714285714286,52.8214285714286,5,14.3214285714286,16.6071428571429,22.0357142857143,9.14285714285714,22.8928571428571,11.5,9.92857142857143,6.14285714285714,4.28571428571429,18.2857142857143,27,4,68.3548387096774,23.5483870967742,55.3870967741936,4.74193548387097,13.9677419354839,16.5161290322581,24.8709677419355,12.9032258064516,23.9032258064516,9.35483870967742,9.7741935483871,7.45161290322581,4.96774193548387,16.6451612903226,1
"256",1428,1207,75,64,1207,2015,1428,1,21,10,70.7096774193548,24.1935483870968,53.2258064516129,5.83870967741935,16.8064516129032,16.4838709677419,23.4838709677419,11.1935483870968,23.9354838709677,13.1612903225806,12.6451612903226,7.74193548387097,4.90322580645161,20.1935483870968,23,8,71.6774193548387,24.3548387096774,50.741935483871,7.70967741935484,19.1935483870968,15.258064516129,21.741935483871,9.2258064516129,25.5806451612903,14.0645161290323,11.2258064516129,5.80645161290323,5.09677419354839,16.9677419354839,1
"987",1453,1401,65,92,1454,2003,1323,0,26,8,75.9117647058823,26.6470588235294,59.2941176470588,7.67647058823529,21.9117647058824,14.9411764705882,22.2058823529412,12.8235294117647,26.0588235294118,16.8823529411765,11.7941176470588,6.91176470588235,3.76470588235294,18.0882352941176,21,13,83.0882352941177,28.9411764705882,65.4411764705882,7.14705882352941,20.4117647058824,18.0588235294118,27.5294117647059,12.9411764705882,25.5588235294118,13.7352941176471,12.1764705882353,9.52941176470588,4.55882352941176,20,0
"17",1438,1107,84,57,1107,2007,1438,1,23,9,68.25,24.25,53.25,6.84375,18.15625,12.90625,17.875,11,22.96875,13.125,13.375,5.90625,2.4375,19.21875,19,10,77.448275862069,25.5172413793103,58.5862068965517,8.13793103448276,22.2068965517241,18.2758620689655,24.7931034482759,13.4827586206897,25.5172413793103,13,13.7241379310345,4.6551724137931,3.06896551724138,20.1034482758621,1
"568",1314,1401,65,86,1315,2017,1112,0,21,12,74.8787878787879,27.7575757575758,60.5454545454545,6.54545454545455,20,12.8181818181818,19.3333333333333,12.5454545454545,28.5454545454545,15.5151515151515,13.4545454545455,5.60606060606061,5.84848484848485,16.6363636363636,25,10,81.9714285714286,29.9428571428571,65.1142857142857,8.28571428571429,22.7428571428571,13.8,18.6285714285714,14.0571428571429,28.4285714285714,18.2285714285714,12.0285714285714,5.65714285714286,4.25714285714286,15.7142857142857,0
"270",1231,1211,70,57,1211,2007,1231,1,23,10,79.1212121212121,27.6969696969697,56.8484848484849,6.75757575757576,17.0909090909091,16.969696969697,22.6060606060606,10.5151515151515,27.0909090909091,14.4848484848485,14.030303030303,6.24242424242424,3.57575757575758,19.3030303030303,21,10,70.9032258064516,24.8064516129032,54.9354838709677,7.87096774193548,20.4838709677419,13.4193548387097,18.9032258064516,11.7741935483871,21.5161290322581,13.2903225806452,12.1935483870968,6.54838709677419,4.48387096774194,20.741935483871,1
"164",1452,1166,63,61,1166,2005,1452,1,23,10,71.5151515151515,24.3030303030303,53.6363636363636,8.63636363636364,20.8181818181818,14.2727272727273,19.6060606060606,9.87878787878788,21.5151515151515,14.2727272727273,11.969696969697,6.84848484848485,3.27272727272727,17.6363636363636,21,10,70.2258064516129,24.4838709677419,55.3548387096774,8.93548387096774,25.6451612903226,12.3225806451613,16.6774193548387,9.90322580645161,20.7741935483871,16.1935483870968,11.3870967741935,8.16129032258065,3.74193548387097,14.6451612903226,1
"895",1429,1112,53,66,1429,2006,1449,0,29,6,79.8285714285714,29.2857142857143,61.9428571428571,6.85714285714286,17.0857142857143,14.4,18.6,13.6285714285714,23.3428571428571,16.5142857142857,14.8285714285714,8.2,3.57142857142857,16.2857142857143,24,8,72.53125,26.65625,50.46875,5.625,14.5,13.59375,19.59375,9.40625,24.65625,17.0625,12.3125,5.71875,2.78125,13.75,0
"257",1462,1208,73,61,1208,2008,1462,1,16,17,67.7575757575758,24.5454545454545,57.7272727272727,6,18.0909090909091,12.6666666666667,18.8181818181818,13.5151515151515,24.8787878787879,11.5151515151515,14.8484848484848,6.75757575757576,3.39393939393939,18.2727272727273,28,6,75.4705882352941,25.5294117647059,53.5294117647059,7.64705882352941,19.5882352941176,16.7647058823529,22.4411764705882,11.4117647058824,24.7941176470588,15.5588235294118,13.2058823529412,5.58823529411765,3.47058823529412,17.3235294117647,1
"245",1272,1203,71,66,1203,2014,1272,1,25,8,74.030303030303,25.7272727272727,54.969696969697,5.90909090909091,15.7272727272727,16.6666666666667,25.4242424242424,11.8181818181818,25.6666666666667,14.4848484848485,13.030303030303,7.18181818181818,4.21212121212121,18.1515151515152,22,9,76.8387096774194,28.0322580645161,59.0322580645161,5.38709677419355,16.0645161290323,15.3870967741935,23.5806451612903,12.6774193548387,24.7096774193548,17,13.3870967741935,8.64516129032258,4.7741935483871,18.0322580645161,1
"865",1421,1338,51,74,1421,2012,1393,0,27,5,74.0625,26.09375,55.03125,5.875,15.0625,16,23.8125,14.21875,25.65625,17.375,11.65625,4.8125,3.4375,18,16,13,71.7931034482759,25.2413793103448,56.2413793103448,4.86206896551724,14.7586206896552,16.448275862069,23.4827586206897,11.3448275862069,23.2758620689655,14,15.2068965517241,8.96551724137931,4.37931034482759,19.6551724137931,0
"86",1277,1137,82,78,1137,2018,1277,1,25,9,81.1470588235294,27.7058823529412,58.6764705882353,7.91176470588235,23.0588235294118,17.8235294117647,24.8235294117647,9.35294117647059,27.5,14.4705882352941,12.6176470588235,5.61764705882353,4.44117647058824,18.5882352941176,29,4,80.969696969697,28.5757575757576,56.7272727272727,8.39393939393939,20.3333333333333,15.4242424242424,20.5454545454545,11.0606060606061,29.7878787878788,19.3333333333333,13.1818181818182,4.09090909090909,7.36363636363636,18.0606060606061,1
"532",1301,1257,65,75,1301,2018,1371,0,24,8,69.21875,24.46875,57.09375,5.65625,18.59375,14.625,22.15625,12.90625,25.25,11.6875,11.8125,8.3125,5.5,17.71875,20,13,70.3939393939394,24.8484848484848,56.8181818181818,6.63636363636364,18.3939393939394,14.0606060606061,20.5757575757576,12.1212121212121,25.7272727272727,11.6060606060606,10.5151515151515,3.96969696969697,5.3030303030303,17.6363636363636,0
"478",1462,1279,76,57,1279,2015,1462,1,20,12,72.625,24.625,57.8125,6.46875,19.125,16.90625,21.71875,12.40625,25.15625,12.8125,11.34375,6.59375,3.6875,19.5625,21,13,73.5588235294118,26.0294117647059,55,6.29411764705882,18.0294117647059,15.2058823529412,20.9705882352941,10,24.8235294117647,16.3823529411765,12.0882352941176,6.08823529411765,2.85294117647059,18.0588235294118,1
"775",1393,1436,57,60,1393,2006,1401,0,24,6,72.6,25.3666666666667,57.4333333333333,8.5,23.6,13.3666666666667,18.5666666666667,12.0333333333333,25.8666666666667,15.8,11.8666666666667,6.73333333333333,1.9,15.8333333333333,27,6,75.4848484848485,27.969696969697,57.6060606060606,4.63636363636364,14.7575757575758,14.9090909090909,22.4545454545455,13.8181818181818,24.1515151515152,15.6666666666667,13.3636363636364,8.09090909090909,4.66666666666667,15.9393939393939,0
"275",1326,1211,73,66,1211,2012,1326,1,26,6,73.84375,24.8125,52.46875,6.4375,17.03125,17.78125,24.84375,11.0625,25.84375,13.6875,13.28125,6.90625,3.21875,15.0625,27,7,74.7647058823529,27.5882352941176,57.1176470588235,4.85294117647059,14.8823529411765,14.7352941176471,21.1176470588235,11.8823529411765,25.0588235294118,14.9705882352941,11.6176470588235,7.20588235294118,3,16.0588235294118,1
"483",1449,1280,71,58,1280,2009,1449,1,25,13,74.5,24.8157894736842,57.6052631578947,8.44736842105263,23.3421052631579,16.4210526315789,23.3157894736842,11.3684210526316,26.6315789473684,12.6578947368421,14.0526315789474,7.15789473684211,7.36842105263158,16.3947368421053,25,8,78.9393939393939,27.9393939393939,60.8181818181818,4.24242424242424,12.4848484848485,18.8181818181818,26.9393939393939,15.1212121212121,25.8484848484848,13.0909090909091,14.8787878787879,7.57575757575758,2.81818181818182,19.4545454545455,1
"407",1393,1264,76,65,1264,2003,1393,1,23,6,76.1724137931034,25.9310344827586,57.551724137931,5.51724137931035,15.8275862068966,18.7931034482759,23.8965517241379,11.3103448275862,23.3103448275862,13.8620689655172,14.2068965517241,9.17241379310345,3.89655172413793,21.9310344827586,24,5,80.1034482758621,29.2413793103448,62.2068965517241,5.24137931034483,15.8620689655172,16.3793103448276,23.6206896551724,14.3103448275862,26.8965517241379,14.9655172413793,13.6206896551724,8.31034482758621,7.27586206896552,16.5862068965517,1
"726",1371,1211,52,68,1371,2017,1116,0,25,7,79.5,28,57.6875,7.78125,20.6875,15.71875,20.6875,10.46875,28.90625,13.875,11.34375,5,3,17.59375,25,8,74.8484848484848,26.4242424242424,58.6969696969697,6.12121212121212,17.3636363636364,15.8787878787879,23.8484848484848,12.8787878787879,27.1515151515152,13.5454545454545,13.8484848484848,7.27272727272727,4.66666666666667,18.6666666666667,0
"344",1276,1242,87,85,1242,2013,1276,1,29,5,75.3823529411765,26.6176470588235,55.4705882352941,6.02941176470588,16.4117647058824,16.1176470588235,22,10.9705882352941,28.1470588235294,15.6470588235294,13.6764705882353,7.17647058823529,6.61764705882353,16.9705882352941,25,7,74.375,27.65625,57.5625,7.34375,19.5625,11.71875,16.5,10.59375,24.3125,14.125,9.21875,6.03125,2.84375,13.0625,1
"961",1448,1452,105,111,1448,2009,1156,0,21,10,70.2258064516129,24.4838709677419,55.3548387096774,8.93548387096774,25.6451612903226,12.3225806451613,16.6774193548387,9.90322580645161,20.7741935483871,16.1935483870968,11.3870967741935,8.16129032258065,3.74193548387097,14.6451612903226,26,5,84.7096774193548,29.1935483870968,59.258064516129,7.54838709677419,18.6451612903226,18.7741935483871,27.3870967741935,13.9677419354839,25.6774193548387,15.8709677419355,14.5483870967742,8.61290322580645,3.64516129032258,19.2903225806452,0
"742",1376,1211,73,77,1378,2012,1325,0,32,1,84.5757575757576,30.3636363636364,58.6363636363636,7.3030303030303,19.1212121212121,16.5454545454545,22.4242424242424,9.36363636363636,30.9393939393939,16.030303030303,11.3030303030303,7.15151515151515,4.45454545454545,16.4545454545455,22,10,71.65625,24.34375,59.15625,6.75,20.0625,16.21875,23.5,12.46875,23.46875,12.59375,13.21875,7.9375,3.6875,20.9375,0
"1006",1458,1338,55,59,1458,2005,1314,0,29,4,68.9393939393939,25.8181818181818,53.6363636363636,4.15151515151515,13.3030303030303,13.1515151515152,20.2424242424242,13.030303030303,23.6969696969697,15.3030303030303,12.4242424242424,5.90909090909091,4.87878787878788,14.3333333333333,24,6,68.6333333333333,23.7333333333333,52.9333333333333,5.8,17.6,15.3666666666667,21.4333333333333,11.2666666666667,21.7,13.4,9.93333333333333,6.96666666666667,2.8,15.4,0
"268",1403,1211,71,69,1211,2005,1403,1,25,4,79.6896551724138,27.5862068965517,54.5172413793103,5.03448275862069,12.8965517241379,19.4827586206897,26.1034482758621,11.7241379310345,26.448275862069,15.8275862068966,13.551724137931,5.58620689655172,3.44827586206897,17.4137931034483,20,10,77.5333333333333,28.2333333333333,59.6666666666667,4.56666666666667,11.3666666666667,16.5,21.6,11.3666666666667,23.5,16.8333333333333,12.8666666666667,7.76666666666667,3.96666666666667,17.0333333333333,1
"722",1364,1196,51,79,1368,2005,1329,0,26,7,71.5454545454545,25.9393939393939,56.1818181818182,6.21212121212121,17.4545454545455,13.4545454545455,20.1818181818182,13.0909090909091,24.4242424242424,13.7272727272727,12.4242424242424,5.87878787878788,3.54545454545455,14.4242424242424,16,13,67.8620689655172,23.1379310344828,51.3103448275862,6.96551724137931,18.8275862068966,14.6206896551724,19.1034482758621,8.72413793103448,23.9655172413793,14,14.3103448275862,7.20689655172414,4.17241379310345,19.6896551724138,0
"405",1314,1261,84,70,1261,2009,1314,1,28,8,74.6388888888889,26.8055555555556,59.8611111111111,5.86111111111111,16.1111111111111,15.1666666666667,21.1111111111111,13.6111111111111,25.8888888888889,15.2777777777778,12.2777777777778,7.63888888888889,5.88888888888889,17.5555555555556,27,4,89.3870967741936,31.3548387096774,65.9677419354839,6.80645161290323,18.258064516129,19.8709677419355,25.9354838709677,15.1935483870968,27.3225806451613,18.1935483870968,13,8.29032258064516,5.29032258064516,15.8709677419355,1
"986",1452,1437,78,90,1453,2016,1401,0,30,4,87.0588235294118,31.0294117647059,61.5294117647059,11.4117647058824,28.6764705882353,13.5882352941176,17.6176470588235,9.38235294117647,26.2058823529412,16.6764705882353,10.3529411764706,6.67647058823529,3.97058823529412,15.8529411764706,24,10,79.6176470588235,27.7647058823529,64,8.79411764705882,24.9117647058824,15.2941176470588,19.9705882352941,14,23.8823529411765,15.0588235294118,11.3235294117647,8.02941176470588,5.26470588235294,21.3823529411765,0
"640",1332,1458,65,72,1332,2016,1328,0,31,3,71.8823529411765,25.2941176470588,52.7352941176471,6.97058823529412,19.5,14.3235294117647,18.7647058823529,9.47058823529412,24.2058823529412,12.7058823529412,7.41176470588235,4.52941176470588,3.5,12.0294117647059,24,9,75,27.1212121212121,59.1212121212121,7.36363636363636,20.0606060606061,13.3939393939394,17.4242424242424,10.3030303030303,25.3333333333333,13.9393939393939,11.6666666666667,5.63636363636364,4.24242424242424,18.5151515151515,0
"897",1429,1266,57,58,1429,2010,1401,0,24,9,78.8484848484848,26.4848484848485,58.0606060606061,7.06060606060606,20.2121212121212,18.8181818181818,26.1212121212121,12.0909090909091,23.4848484848485,15.4848484848485,11.7272727272727,8.09090909090909,2.96969696969697,17.8484848484848,29,4,72.9090909090909,25.8181818181818,51.9393939393939,6.45454545454545,16.1818181818182,14.8181818181818,19.8787878787879,10.5757575757576,23.8787878787879,16.2727272727273,11.3939393939394,4.90909090909091,2.51515151515152,15.3939393939394,0
"707",1356,1452,46,64,1356,2007,1242,0,19,10,70.6551724137931,25.5172413793103,57.3103448275862,10.0344827586207,29.3103448275862,9.58620689655172,12.8620689655172,7.82758620689655,19.7241379310345,17.5862068965517,8.3448275862069,7.89655172413793,2.68965517241379,13,22,9,60.7741935483871,21.2903225806452,51.8064516129032,5.67741935483871,16.8709677419355,12.5161290322581,18.1935483870968,11.8387096774194,20.9677419354839,12.2903225806452,14.3225806451613,8.58064516129032,3.19354838709677,19.6451612903226,0
"384",1314,1254,102,87,1254,2011,1314,1,27,5,82.59375,28.03125,60.125,6.90625,18.875,19.625,30.4375,14.46875,27.375,15.125,15.34375,7.34375,3.4375,17.25,26,7,76.6666666666667,27.9090909090909,62.0909090909091,5.24242424242424,15.7272727272727,15.6060606060606,23.5454545454545,14.1818181818182,28.3333333333333,15.3333333333333,13.5151515151515,6.12121212121212,5.33333333333333,16.2424242424242,1
"343",1246,1242,67,59,1242,2012,1246,1,27,6,75.030303030303,26.6666666666667,54.9393939393939,6,16.7575757575758,15.6969696969697,22.5454545454545,11.1212121212121,25.7878787878788,15.6060606060606,13.2727272727273,7.39393939393939,5.63636363636364,17.6363636363636,32,2,76.6764705882353,27.3235294117647,56.5882352941176,5.73529411764706,15.4411764705882,16.2941176470588,22.6176470588235,12.5,26.6176470588235,13.2352941176471,11.3529411764706,6.32352941176471,8.79411764705882,14.5588235294118,1
"469",1292,1277,90,81,1277,2016,1292,1,30,6,79.3611111111111,28.6944444444444,59.4166666666667,9.05555555555556,20.8333333333333,12.9166666666667,17.6944444444444,12.3611111111111,29.1944444444444,20.2777777777778,11.7222222222222,4.36111111111111,5.05555555555556,19.3055555555556,22,9,72.3225806451613,25.9032258064516,57.7096774193548,8,20.5806451612903,12.5161290322581,20.6129032258065,10.258064516129,26.5483870967742,13.0322580645161,11.9354838709677,6.25806451612903,3.48387096774194,20.4516129032258,1
"7",1163,1104,87,71,1104,2004,1163,1,17,12,72.2068965517241,24.8965517241379,55,7.13793103448276,18.6206896551724,15.2758620689655,21.8620689655172,11.3103448275862,24,11.8620689655172,13.2758620689655,6.44827586206897,3.10344827586207,18.3448275862069,29,6,78.7714285714286,29.9714285714286,62.2857142857143,6.37142857142857,15.8,12.4571428571429,20.0285714285714,15.0285714285714,29.6,18.3428571428571,13.7714285714286,6.08571428571429,8.42857142857143,15.9428571428571,1
"371",1314,1246,75,73,1246,2017,1314,1,29,5,85.9411764705882,30.1764705882353,63.2941176470588,7.05882352941176,19.9705882352941,18.5294117647059,26.4411764705882,12.5882352941176,27.5882352941176,15.5294117647059,12.0294117647059,6.05882352941176,5.29411764705882,19.2941176470588,26,7,84.3333333333333,30.8484848484848,65.9090909090909,7.24242424242424,19.7575757575758,15.3939393939394,21.7878787878788,15.7575757575758,27.4848484848485,18.2121212121212,11.8787878787879,6.78787878787879,3.21212121212121,17.9090909090909,1
"608",1326,1211,84,90,1328,2003,1393,0,30,4,84.5,30.8529411764706,61.3235294117647,9.08823529411765,24.2941176470588,13.7058823529412,18.9705882352941,11.0588235294118,28.8529411764706,15.7352941176471,11.2941176470588,6.44117647058824,3.70588235294118,17.0588235294118,24,8,75.8125,27.9375,57.5625,6.75,19.125,13.1875,18.15625,9.71875,26.90625,14.75,11.8125,6.03125,4,17.4375,0
"84",1139,1137,68,56,1137,2013,1139,1,27,5,67.25,24.09375,52.90625,4.625,12.84375,14.4375,19.34375,9.03125,27.125,13.4375,9.4375,3.5,4.0625,14.65625,25,8,68.4242424242424,23.9393939393939,53.3636363636364,6.54545454545455,19.0606060606061,14,20.3333333333333,11.6060606060606,24.8787878787879,12.8787878787879,13.2727272727273,5.66666666666667,2.3030303030303,18.0606060606061,1
"847",1416,1163,71,77,1417,2005,1403,0,22,7,78.6206896551724,27.9655172413793,60.7586206896552,5.13793103448276,14.6206896551724,17.551724137931,25.1724137931034,15.6896551724138,30.448275862069,17.4137931034483,15.2068965517241,6.17241379310345,9.13793103448276,15.8275862068966,21,8,68.2758620689655,23.4137931034483,50.8620689655172,8.31034482758621,22.6896551724138,13.1379310344828,18.8275862068966,11.9655172413793,23.1379310344828,15.3103448275862,15.1724137931034,6.6551724137931,4.10344827586207,19,0
"620",1329,1210,65,67,1329,2005,1112,0,24,9,78.0909090909091,27.4848484848485,58.3636363636364,7.21212121212121,19.3939393939394,15.9090909090909,22.9090909090909,11.4545454545455,26.0909090909091,15.8787878787879,15.4545454545455,8.78787878787879,4.75757575757576,21.1515151515152,26,3,78.2068965517241,28.8965517241379,56.3448275862069,4.82758620689655,12.7586206896552,15.5862068965517,22.4137931034483,11.3793103448276,24.1724137931034,16.0689655172414,13.448275862069,7.86206896551724,3.58620689655172,19.4137931034483,0
"31",1163,1112,65,63,1112,2011,1163,1,27,7,76.5294117647059,25.4117647058824,54,7.94117647058824,19.8823529411765,17.7647058823529,23.7941176470588,10.4117647058824,24.1764705882353,14.0882352941176,12.8529411764706,5.02941176470588,2.64705882352941,18.6176470588235,26,9,73.4,26,60.0571428571429,5.82857142857143,17.5714285714286,15.5714285714286,20.6285714285714,14.4285714285714,25.1428571428571,13.1142857142857,11.7428571428571,6.62857142857143,5.62857142857143,16.0285714285714,1
"16",1163,1107,72,59,1107,2006,1163,1,21,10,68.8709677419355,23.1935483870968,51.8709677419355,7.06451612903226,18.5161290322581,15.4193548387097,21.741935483871,11,22.9677419354839,12.6129032258065,14.1612903225806,6.38709677419355,2.58064516129032,19.0967741935484,27,3,81.3333333333333,29.0666666666667,62.1,5.3,14.8,17.9,25.5,16.3,28.6666666666667,15.9333333333333,14.2,6.63333333333333,9.33333333333333,15.4,1
"558",1314,1400,75,78,1314,2006,1206,0,23,7,77.1333333333333,27.6,62.6333333333333,6.8,18.8666666666667,15.1333333333333,22.4,16.3,25.1,13.8333333333333,11.8666666666667,6.96666666666667,3.9,19.4333333333333,18,10,83.0714285714286,29.6428571428571,64.1071428571429,6.5,18.3571428571429,17.2857142857143,25.4285714285714,15.3571428571429,24.6428571428571,18.3571428571429,15.6428571428571,9.60714285714286,4.21428571428571,18.5,0
